Fahrten,Namen
5914,Schlieren
3737,Zürich
626,Dietikon
358,Urdorf
164,Winterthur
146,Unterengstringen
131,Dübendorf
118,Uitikon
81,Zollikon
78,Kloten
77,Wallisellen
72,Küsnacht (ZH)
70,Baden
63,Neuenhof
60,Meilen
58,Uster
57,Dietlikon
54,Wettingen
52,Adliswil
50,Opfikon
