Fahrten,Namen
563,Urdorf - Zürich
271,Birmensdorf (ZH) - Urdorf
168,Schlieren - Urdorf
133,Affoltern am Albis - Urdorf
127,Dietikon - Urdorf
76,Stallikon - Urdorf
71,Bonstetten - Urdorf
70,Uitikon - Urdorf
63,Adliswil - Urdorf
61,Thalwil - Urdorf
59,Urdorf - Wettswil am Albis
58,Rudolfstetten-Friedlisberg - Urdorf
52,Urdorf - Zug
49,Urdorf - Wädenswil
47,Cham - Urdorf
45,Horgen - Urdorf
45,Baar - Urdorf
44,Freienbach - Urdorf
43,Spreitenbach - Urdorf
39,Hedingen - Urdorf
