Fahrten,Namen
916,Urdorf Weihermatt
281,"Urdorf, Heinrich-Stutz-Strasse"
262,Zürich HB
118,Birmensdorf ZH
111,"Urdorf, Sonne"
94,Affoltern am Albis
87,"Birmensdorf ZH, Bahnhof Süd"
82,"Dietikon, Sommerau"
72,Bonstetten-Wettswil
67,Zug
60,"Urdorf, Niederurdorf"
51,Urdorf
45,Zürich Altstetten
42,Zürich Stadelhofen
41,"Urdorf, Urdorf-Nord"
38,Zürich Hardbrücke
34,Knonau
24,"Schlieren, Zentrum/Bahnhof"
23,"Urdorf, Uitikonerstrasse"
23,Hedingen
