Fahrten,Namen
500,"Zürich Flughafen, Bahnhof"
430,"Kloten, Zum Wilden Mann"
290,Kloten
288,"Kloten, Kirchgasse"
269,Zürich Flughafen
246,Bassersdorf
246,Zürich HB
163,"Embrach, Zürcherstrasse"
153,Zürich Hardbrücke
146,"Zürich Flughafen, Fracht"
114,Zürich Oerlikon
80,Zürich Stadelhofen
74,Dietlikon
72,"Embrach, Post"
72,Effretikon
62,"Kloten, Bahnhof"
60,Zürich Wipkingen
52,"Rümlang, Bäuler"
50,Kloten Balsberg
44,Winterthur
