Fahrten,Namen
1599,Kloten
1576,"Kloten, Kirchgasse"
1418,Zürich HB
1415,Zürich Flughafen
1141,"Zürich Flughafen, Bahnhof"
1039,Bassersdorf
860,"Zürich Flughafen, Fracht"
649,"Kloten, Zum Wilden Mann"
637,Zürich Hardbrücke
491,Zürich Oerlikon
331,Effretikon
294,"Zürich Flughafen, Werft"
269,Zürich Stadelhofen
240,Winterthur
238,Dietlikon
235,"Kloten, Rankstrasse"
201,"Kloten, Oberfeld"
150,Opfikon
147,"Embrach, Post"
143,Dietikon
