Fahrten,Namen
445,Uster
353,Nänikon-Greifensee
137,Zürich HB
124,Zürich Stadelhofen
100,Winterthur
97,Rüti ZH
73,Jona
52,Bubikon
47,Wetzikon ZH
45,Meilen
43,Rapperswil SG
39,Stäfa
39,Männedorf
35,Erlenbach ZH
35,Herrliberg-Feldmeilen
29,Zürich Oerlikon
29,Pfäffikon SZ
28,Uetikon
22,"Uster, Bahnhof"
21,Schaffhausen
