Fahrten,Namen
11070,Hinwil
7114,Wetzikon (ZH)
2503,Rapperswil-Jona
2444,Pfäffikon
2312,Rüti (ZH)
2052,Wald (ZH)
1986,Winterthur
1689,Dürnten
908,Fehraltorf
729,Zürich
646,Hittnau
615,Bubikon
573,Freienbach
539,Eschenbach (SG)
521,Bäretswil
467,Fischenthal
444,Uster
397,Bauma
364,Russikon
352,Volketswil
