Fahrten,Namen
686,Nänikon-Greifensee
489,Schwerzenbach ZH
167,Zürich HB
135,Uster
112,Wetzikon ZH
97,"Volketswil, Dorf"
97,"Volketswil, In der Höh"
91,Zürich Oerlikon
88,Zürich Stadelhofen
57,Stettbach
49,Rüti ZH
45,Dübendorf
39,Hinwil
37,Wallisellen
34,Jona
30,"Zürich, Bellevue"
27,Bubikon
27,Winterthur
25,Zürich Hardbrücke
23,Zürich Altstetten
