Fahrten,Namen
2232,Fällanden - Zürich
1300,Volketswil - Zürich
1132,Dübendorf - Fällanden
916,Greifensee - Zürich
518,Schwerzenbach - Zürich
504,Maur - Zürich
452,Uster - Zürich
438,Dübendorf - Maur
307,Dübendorf - Küsnacht (ZH)
303,Fällanden - Wallisellen
263,Dübendorf - Zollikon
256,Dübendorf - Meilen
245,Maur - Volketswil
236,Volketswil - Zollikon
222,Dübendorf - Egg
219,Fällanden - Kloten
202,Dübendorf - Rapperswil-Jona
190,Dietlikon - Fällanden
188,Fällanden - Volketswil
185,Kloten - Maur
